date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:27:47	56935/56935	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html	(from )
21:27:48	67/67	---MC-	200	added ('OK')	text/plain	date:Sat,%2028%20May%202022%2020:27:53%20GMT	https://themesbox.in/robots.txt		(from )
21:27:48	103750/103750	---M--	200	added ('OK')	image/x-icon	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/favicon.ico	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/favicon.ico	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:49	682/682	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2016:37:24%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/plugins/switchery/switchery.min.css	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/plugins/switchery/switchery.min.css	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:49	159515/159515	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2016:37:04%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/css/bootstrap.min.css	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/css/bootstrap.min.css	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:50	371227/371227	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2016:37:04%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/css/icons.css	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/css/icons.css	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:50	33818/33818	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2016:37:04%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/css/flag-icon.min.css	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/css/flag-icon.min.css	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:51	519354/519354	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2016:37:04%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/css/style.css	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/css/style.css	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:51	1041/1041	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/close.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/close.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:52	1673/1673	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/users/boy.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/users/boy.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:52	1688/1688	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/users/women.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/users/women.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:53	1621/1621	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/users/men.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/users/men.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:53	74102/74102	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/index.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/index.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:54	645/645	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/small_logo.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/small_logo.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:54	669/669	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/crm.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/crm.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:55	1201/1201	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/ecommerce.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/ecommerce.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:55	1169/1169	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/hospital.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/hospital.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:56	1188/1188	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/ui-kits.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/ui-kits.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:56	1097/1097	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/pages.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/pages.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:57	1360/1360	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/logo.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/logo.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:57	890/890	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/dashboard.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/dashboard.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:58	53559/53559	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-projects.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-projects.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:58	1079/1079	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/reports.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/reports.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:59	79682/79682	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-lead-status.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-lead-status.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:27:59	718/718	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/charts.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/charts.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:00	1139/1139	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/customers.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/customers.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:00	82472/82472	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/dashboard-ecommerce.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/dashboard-ecommerce.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:01	1306/1306	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/frontend.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/frontend.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:01	82138/82138	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-shop.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-shop.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:02	80030/80030	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-single-product.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-single-product.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:02	56129/56129	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-cart.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-cart.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:03	60063/60063	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-checkout.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-checkout.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:03	47018/47018	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-thankyou.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-thankyou.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:04	105962/105962	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-myaccount.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-myaccount.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:04	1282/1282	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/backend.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/backend.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:05	58489/58489	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-product-list.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-product-list.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:05	64286/64286	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-product-detail.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-product-detail.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:06	57428/57428	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-order-list.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-order-list.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:06	68986/68986	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-order-detail.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-order-detail.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:07	65807/65807	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/dashboard-hospital.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/dashboard-hospital.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:07	59156/59156	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/hospital-appointment.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/hospital-appointment.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:08	990/990	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/calender.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/calender.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:08	63240/63240	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/hospital-doctor.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/hospital-doctor.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:09	1053/1053	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/doctor.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/doctor.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:10	69241/69241	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/hospital-patient.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/hospital-patient.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:10	1227/1227	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/basic.svg	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/basic.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:10	54859/54859	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-alerts.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-alerts.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:11	52915/52915	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-badges.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-badges.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:12	75970/75970	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-buttons.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-buttons.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:12	90542/90542	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-cards.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-cards.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:13	61556/61556	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-carousel.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-carousel.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:13	71903/71903	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-collapse.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-collapse.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:14	93971/93971	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-dropdowns.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-dropdowns.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:14	49019/49019	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-embeds.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-embeds.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:14	72216/72216	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-grids.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-grids.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:15	51199/51199	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-images.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-images.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:16	57973/57973	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-media.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-media.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:16	81698/81698	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-modals.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-modals.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:17	58715/58715	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-paginations.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-paginations.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:17	51806/51806	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-popovers.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-popovers.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:18	58983/58983	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-progressbars.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-progressbars.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:18	58537/58537	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-spinners.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-spinners.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:19	77084/77084	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-tabs.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-tabs.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
21:28:19	55873/55873	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-toasts.html	C:/Users/Ctor01/Downloads/Templates/soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-toasts.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
